"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-01","0.00",,,,"37","5",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-02","0.06",,,,"30","12",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-03","0.00",,,,"34","15",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-04","0.00",,,,"36","7",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-05","0.00",,,,"40","9",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-06","0.00",,,,"40","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-07","0.03",,,,"39","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-08","1.97",,,,"41","37",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-09","1.96",,,,"42","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-10","0.27",,,,"47","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-11","0.00",,,,"52","24",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-12","0.00",,,,"58","38",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-13","0.00",,,,"55","42",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-14","0.00",,,,"59","46",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-15","0.13",,,,"57","37",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-16","0.11",,,,"51","26",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-17","0.00",,,,"51","22",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-18","0.00",,,,"54","26",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-19","0.00",,,,"50","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-20","0.00",,,,"54","24",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-21","0.00",,,,"55","24",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-22","0.00",,,,"56","23",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-23","0.00",,,,"58","21",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-24","0.00",,,,"58","22",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-25","0.00",,,,"58","25",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-26","0.40",,,,"49","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-27","0.35",,,,"42","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-02-28","0.70",,,,"45","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-01","0.00",,,,"44","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-02","0.00",,,,"45","26",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-03","0.14",,,,"45","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-04","0.01",,,,"51","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-05","0.07",,,,"54","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-06","0.44",,,,"48","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-07","0.00",,,,"52","25",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-08","0.00",,,,"60","23",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-09","0.00",,,,"60","37",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-10","0.14",,,,"50","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-11","0.00",,,,"42","24",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-12","0.00",,,,"49","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-13","0.00",,,,"58","23",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-14","0.00",,,,"60","23",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-15","0.00",,,,"59","26",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-16","0.00",,,,"66","25",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-17","0.00",,,,"56","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-18","0.00",,,,"49","22",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-19","0.00",,,,"59","20",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-20","0.00",,,,"59","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-21","0.00",,,,"55","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-22","0.00",,,,"54","23",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-23","0.00",,,,"59","23",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-24","0.00",,,,"64","22",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-25","0.15",,,,"54","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-26","0.11",,,,"40","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-27","0.01",,,,"43","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-28","0.00",,,,,,
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-29","0.80",,,,"44","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-30","0.01",,,,"40","21",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-03-31","0.22",,,,"40","20",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-01","0.01",,,,"35","23",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-02","0.04",,,,"44","22",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-03","0.00",,,,,,
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-04","0.00",,,,,,
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-05","0.00",,,,"51","25",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-06","0.00",,,,"59","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-07","0.00",,,,"66","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-08","0.00",,,,"68","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-09","0.00",,,,"65","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-10","0.00",,,,"68","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-11","0.00",,,,"66","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-12","0.00",,,,"67","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-13","0.00",,,,"61","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-14","0.00",,,,"68","25",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-15","0.00",,,,"65","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-16","0.00",,,,"67","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-17","0.00",,,,"69","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-18","0.03",,,,"64","37",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-19","0.00",,,,"63","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-20","0.00",,,,"66","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-21","0.00",,,,"63","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-22","0.23",,,,"43","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-23","0.00",,,,"55","26",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-24","0.01",,,,"57","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-25","0.44",,,,"39","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-26","0.00",,,,"41","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-27","0.00",,,,"48","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-28","0.00",,,,"58","25",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-29","0.00",,,,"64","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-04-30","0.00",,,,"68","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-01","0.00",,,,"74","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-02","0.00",,,,"74","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-03","0.00",,,,"68","42",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-04","0.00",,,,"63","47",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-05","0.04",,,,"55","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-06","0.12",,,,"50","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-07","0.00",,,,"56","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-08","0.03",,,,"57","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-09","0.02",,,,"57","39",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-10","0.04",,,,"51","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-11","0.00",,,,"57","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-12","0.00",,,,"65","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-13","0.00",,,,"70","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-14","0.00",,,,"75","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-15","0.00",,,,"76","36",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-16","0.00",,,,"76","42",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-17","0.00",,,,"71","41",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-18","0.00",,,,"62","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-19","0.00",,,,"60","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-20","0.83",,,,"44","34",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-21","0.15",,,,"55","37",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-22","0.07",,,,"62","38",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-23","0.00",,,,"73","34",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-24","0.00",,,,"74","39",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-25","0.00",,,,"78","43",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-26","0.00",,,,"77","34",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-27","0.00",,,,"75","42",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-28","0.00",,,,"67","36",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-29","0.00",,,,"68","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-30","0.00",,,,"70","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-05-31","0.00",,,,"70","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-01","0.00",,,,"74","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-02","0.00",,,,"74","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-03","0.00",,,,"75","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-04","0.00",,,,"77","34",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-05","0.00",,,,"79","39",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-06","0.00",,,,"81","41",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-07","0.00",,,,"84","41",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-08","0.00",,,,"80","42",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-09","0.00",,,,"84","41",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-10","0.00",,,,"84","42",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-11","0.00",,,,"81","42",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-12","0.00",,,,"75","49",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-13","0.00",,,,"68","38",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-14","0.00",,,,"69","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-15","0.00",,,,"70","38",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-16","0.00",,,,"63","48",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-17","0.00",,,,"65","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-18","0.00",,,,"73","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-19","0.00",,,,"79","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-20","0.00",,,,"78","43",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-21","0.00",,,,"79","41",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-22","0.00",,,,"80","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-23","0.00",,,,"79","36",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-24","0.00",,,,"79","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-25","0.00",,,,"76","41",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-26","0.02",,,,"65","44",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-27","0.00",,,,"74","45",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-28","0.00",,,,"81","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-29","0.00",,,,"88","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-06-30","0.00",,,,"88","43",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-01","0.00",,,,"90","47",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-02","0.00",,,,"87","45",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-03","0.00",,,,"85","46",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-04","0.00",,,,"84","41",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-05","0.00",,,,"86","43",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-06","0.00",,,,"90","42",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-07","0.00",,,,"88","47",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-08","0.00",,,,"86","58",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-09","0.00",,,,"87","48",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-10","0.00",,,,"83","48",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-11","0.00",,,,"80","56",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-12","0.00",,,,"86","49",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-13","0.00",,,,"91","51",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-14","0.00",,,,"92","51",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-15","0.00",,,,"90","58",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-16","0.00",,,,"87","53",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-17","0.13",,,,"85","57",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-18","0.15",,,,"87","50",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-19","0.01",,,,"86","53",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-20","0.25",,,,"78","55",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-21","0.01",,,,"76","49",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-22","0.00",,,,"78","49",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-23","0.00",,,,"78","46",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-24","0.00",,,,"82","41",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-25","0.00",,,,"85","42",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-26","0.00",,,,"86","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-27","0.00",,,,"87","48",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-28","0.00",,,,"87","53",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-29","0.04",,,,"87","55",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-30","0.01",,,,"80","50",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-07-31","0.00",,,,"85","47",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-01","0.00",,,,"87","51",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-02","0.00",,,,"87","45",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-03","0.00",,,,"81","52",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-04","0.36",,,,"63","56",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-05","0.01",,,,"64","49",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-06","0.00",,,,"76","50",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-07","0.00",,,,"80","46",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-08","0.00",,,,"83","48",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-09","0.00",,,,"85","42",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-10","0.07",,,,"81","49",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-11","0.54",,,,"79","44",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-12","0.00",,,,"77","47",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-13","0.00",,,,"73","51",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-14","0.00",,,,"77","41",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-15","0.00",,,,"82","44",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-16","0.00",,,,"84","43",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-17","0.00",,,,"84","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-18","0.00",,,,"83","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-19","0.00",,,,"82","44",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-20","0.00",,,,"81","44",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-21","0.00",,,,"79","43",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-22","0.00",,,,"76","45",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-23","0.00",,,,"76","38",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-24","0.00",,,,"79","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-25","0.71",,,,"74","44",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-26","0.00",,,,"74","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-27","0.00",,,,"82","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-28","0.00",,,,"84","45",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-29","0.00",,,,"81","46",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-30","0.00",,,,"80","51",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-08-31","0.00",,,,"81","42",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-01","0.00",,,,"85","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-02","0.00",,,,"84","43",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-03","0.00",,,,"81","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-04","0.00",,,,"78","41",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-05","0.00",,,,"80","36",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-06","0.00",,,,"82","37",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-07","0.00",,,,"82","37",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-08","0.01",,,,"75","45",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-09","0.00",,,,"78","34",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-10","0.00",,,,"81","36",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-11","0.00",,,,"82","39",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-12","0.00",,,,"83","39",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-13","0.00",,,,"81","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-14","0.00",,,,"78","42",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-15","0.00",,,,"83","43",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-16","0.00",,,,"83","52",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-17","0.00",,,,"80","48",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-18","0.00",,,,"71","50",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-19","0.00",,,,"76","44",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-20","0.00",,,,"81","42",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-21","0.01",,,,"64","45",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-22","0.00",,,,"77","39",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-23","0.00",,,,"78","37",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-24","0.00",,,,"79","39",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-25","0.18",,,,"69","44",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-26","0.80",,,,"54","37",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-27","0.62",,,,"47","37",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-28","0.21",,,,"51","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-29","0.00",,,,"67","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-09-30","0.00",,,,"68","36",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-01","0.00",,,,"63","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-02","0.00",,,,"74","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-03","0.00",,,,"76","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-04","0.00",,,,"78","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-05","0.00",,,,"76","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-06","0.00",,,,"78","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-07","0.00",,,,"78","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-08","0.00",,,,"76","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-09","0.00",,,,"72","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-10","0.00",,,,"72","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-11","0.00",,,,"76","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-12","0.00",,,,"67","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-13","0.00",,,,"74","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-14","0.00",,,,"71","47",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-15","0.05",,,,"53","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-16","0.00",,,,"65","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-17","0.00",,,,"64","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-18","0.00",,,,"65","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-19","0.00",,,,"70","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-20","0.04",,,,"63","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-21","0.00",,,,"60","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-22","0.00",,,,"67","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-23","0.00",,,,"65","37",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-24","0.00",,,,"71","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-25","0.27",,,,"59","34",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-10-26","0.00",,,,"55","29",
